target_id,latitude,longitude,B02,B03,B04,B08,B11,B12,Red_NIR_Ratio,SWIR_Ratio,Visible_SWIR_Ratio,Red_SWIR_Index,Mn_Score,lithology,geological_age,distance_to_fault,distance_to_lineament,fault_density,distance_to_contact,elevation,slope,aspect_sin,aspect_cos,terrain_ruggedness,Mn_occurrence_density_5km,Mn_occurrence_density_10km,distance_to_road,distance_to_rail,distance_to_mine,distance_to_power,distance_to_processing,land_use,protected_area,geological_favorability,label
T00099,21.249033778507776,79.9601820000806,0.05429944131649522,0.10899475937934573,0.10705385902575668,0.22793267294771466,0.2881589730296158,0.18469401614547543,0.4696731611194403,1.560196583752045,0.31273022304232545,-0.4582470489685032,48.46176995719274,2,3,1028.2068770720155,414.6920753586784,1.6651698282277105,1602.5353371882911,582.8785605270211,4.57659534832468,0.47982542705313125,-0.24348196807345346,3.579540361657282,3.0,11.0,3.3352160008152905,21.01579465522832,3.9909580337891337,6.078454042376791,20.072541076260762,forest,0,0.8193774254575958,1.0
T08618,21.571259382376834,80.50243627861978,0.13387253842954439,0.13297668615652491,0.1317818011778517,0.23465303342993638,0.23334360488830297,0.15666547225595873,0.5616028024508775,1.4894386205728098,0.5694478263142428,-0.2781559486771237,42.07109151384659,2,1,2252.1173987585735,2078.6931340327274,1.5002959970440142,2378.8017922922277,425.5484315211957,3.59901387144931,0.16628105488005995,0.014610831852246209,6.178767768695394,0.0,0.0,10.157723009169196,68.05475186946312,28.3784370431231,26.126688228636887,113.63735637885351,forest,1,0.7032498846923336,0.0
T09268,21.837582409926746,80.29839241279991,0.14731693143216218,0.14340540076300168,0.21611418350035588,0.25176050571670994,0.2606239210907927,0.171140261238388,0.8584117786271664,1.5228673791011653,0.6482348378642685,-0.09336307956463524,37.391250404747396,2,2,1386.6114759492636,1362.7653525348128,1.1776918701492642,1928.0631786839285,426.37814168438945,6.492891283442167,0.702127341610544,-0.3236097021891604,0.8984754431969628,0.0,0.0,8.786112913702924,49.158199283323135,26.921277183702372,20.003483227937714,87.32913784633837,forest,0,0.7242019243226526,0.0
T07530,21.165625606611844,79.91548641850896,0.1510610279013878,0.18856773770999696,0.22733460834656566,0.19156070791022417,0.2161711285173316,0.16861922803740953,1.1867496775649164,1.2820075802349915,0.8742508429110812,0.02517099307028781,37.547845567085155,2,0,1538.6694944493552,3431.606818455191,1.8971034683222934,8989.040385132519,458.9396585714808,5.969080934211451,-0.9820665410558413,-0.25647175482685536,1.6089597723760114,1.0,8.0,9.199512479716248,58.65473674215794,20.91336682859039,24.04059083467032,106.60774019015723,forest,0,0.6617703552465167,0.0
T10557,21.480023564754806,80.12820413734755,0.033682995717353385,0.09045000552391219,0.08543146555291323,0.31442672339957356,0.3000905317631724,0.26447746732966104,0.2717054855555229,1.1346544368905387,0.23277916118944664,-0.5568010845157102,56.60767349806149,1,3,1321.3919888168439,489.9901830124162,1.2204952449429098,3217.0574875121156,341.31763535990694,6.914909553898241,-0.16423022093466821,-0.496146787180487,5.103563851082103,8.0,18.0,15.772563233178557,62.42619032796877,36.75523575351876,24.251142047897115,99.59758023856898,cropland,0,0.34159418827159294,0.0
T00912,21.617814353340577,79.80175852263456,0.25200366472257435,0.2526936275009213,0.24932480552859793,0.2959192623858004,0.010104313410869176,0.01,0.8425433461764458,1.0104313410869175,24.8745945449724,0.9221034751058395,15.585456172406499,2,0,4948.149307032141,2928.5637884155813,0.0,2339.6263137380715,433.3576156898369,2.783053742539319,-0.2919625555275549,-0.42574550223212104,5.399596394955612,0.0,0.0,16.01746816741586,111.01888700441795,35.32805238121164,18.23723941786568,134.0392496940879,grassland,0,0.545076565030093,0.0
T04474,21.526632236122463,80.59558393840555,0.20706461100508006,0.25187949414104027,0.2806631980879256,0.35031075620613733,0.08718140814303413,0.056550254026473346,0.8011835009792614,1.541662537929912,2.8278479666238385,0.5259878401571817,18.5356239498946,0,2,6019.067129892358,2806.3305319268397,0.0,4996.1055200672,366.7795393414416,4.135909690064289,-0.14836630214291802,-0.6207624603913056,3.408389115645723,0.0,0.0,14.942412197673942,128.40943609560136,74.06229384654523,64.0247482774864,282.230373361062,cropland,0,0.08064869012619133,0.0
T01677,22.15249879541868,80.29518661369536,0.1797679057203155,0.18657556378967588,0.20000586143855412,0.24246727911882532,0.2153357670902056,0.1425468163979013,0.8248777408869993,1.5106318929573512,0.8766918420807415,-0.036909148033039005,30.642694371392786,0,0,3645.0918453014147,3055.2689477336494,0.0,3506.184305434429,407.9000051602506,4.511812666110468,-0.371095492664965,-0.9520967244318659,5.513317625445886,0.0,0.0,24.010366831878112,111.65951265920253,63.3829788227611,55.405668564167044,223.2899349671602,grassland,0,0.18302781815205513,0.0
T06069,21.04659778625813,80.77645066030748,0.3353142256701495,0.35723286422452494,0.38331290186925426,0.2773032645214102,0.1213073717676024,0.01,1.3822877366078004,12.13073717676024,2.956291872695734,0.5192132456616292,0.0,5,0,6978.515734259074,5173.076774588344,0.0,5752.163131346317,403.9902106830996,1.8970833267635367,-0.19938986020980787,-0.43933380111885323,5.719513923338587,0.0,0.0,38.04996836992413,293.5073421794566,114.71063397829138,103.14233045332286,246.30387103104886,cropland,0,0.0779992285559721,0.0
T03959,22.03509476008651,80.19023912320512,0.20877899010077988,0.2283366348989864,0.2568127918062867,0.299902562722342,0.18071509389718782,0.06533066023025713,0.8563207645679607,2.766160532593114,1.2799676401146691,0.17392650936235984,21.80958217648035,5,1,3656.448107819809,2508.8847072187828,0.5037083265678406,4226.187408168105,411.24181716973595,6.2954982531708135,0.88865700207885,-0.2923902423688558,1.2780556098111653,0.0,0.0,21.385811607847707,135.20951038183583,48.9046835703183,41.59765759357276,156.11437588616255,forest,0,0.1909703763181736,0.0
T08246,21.262970559855287,80.77678657388657,0.3046691002682327,0.2754293255001683,0.3280432963666218,0.32818111196989397,0.013234801446634192,0.01,0.9995800623550668,1.3234801446634192,22.872568855600445,0.9224397842613613,3.860989910143182,4,0,8085.240302711947,5929.526646709248,0.0,7325.5827885810595,374.71103781783347,6.009783508874042,0.21968060462937244,-0.010793626325244166,0.7079013263735406,0.0,0.0,29.95885701652622,286.82847787696505,92.35717234439288,59.62134083103089,196.1195358996453,forest,0,0.0906936509329497,0.0
T01646,21.527352807217234,80.0637811358426,0.1944658821506318,0.2649585820475833,0.3106430163871373,0.31761920587677234,0.0809607215147295,0.0953260284921604,0.9780359960589361,0.8493034147686924,3.1705394343406024,0.5865171157532838,24.924827330208302,2,0,1071.279045203846,2364.857646549397,0.7595232522478446,877.760100817241,475.38153140650127,3.652035482567944,-0.7863910203563422,-0.9975266398741147,2.281975777838552,0.0,7.0,36.53166873873027,242.51709436469815,84.96575242485578,41.92925115380552,319.132228898029,grassland,0,0.7496291312963832,0.0
T11064,21.406191233967526,80.35887625670557,0.2019250535670887,0.23990788563260051,0.2739277870831094,0.28620200942474955,0.07322615174602995,0.09032931430654059,0.9571134305929204,0.8106576730731119,3.258219953827741,0.578134403469522,21.06218526376351,2,0,2816.252512321137,2062.7963981369558,0.0,1902.5334127102774,445.02988033134693,0.7976420550246682,0.4747344673483189,-0.006527975345313353,0.4018514799343135,0.0,0.0,15.228213351411041,125.72036676457257,59.51187987039464,52.73198064908756,207.18874221201352,forest,0,0.618987857044348,0.0
T03816,21.32295123094936,80.58036974549535,0.2183638798039481,0.23488317295369338,0.2464377498052088,0.2810431194425014,0.11141056677177824,0.07570736470474104,0.8768681129574052,1.471594833689956,2.0934124498146782,0.3773307761373274,16.436103921479052,5,3,4674.7575522287225,3134.441492814289,0.0,4660.404666556556,512.206503450596,4.850399739182634,0.8809203419250984,-0.34486961861567167,3.110177839971126,0.0,0.0,35.08821212055909,131.46683078434918,69.93851387155284,61.6373999294957,202.7757937171487,cropland,0,0.16366353440330667,0.0
T07191,21.967458328148528,80.65287619837399,0.13314277141865713,0.15603442493105052,0.2254049824349684,0.21065304674095764,0.21580106663191528,0.19695735777765602,1.0700295387236975,1.095674053850437,0.7948403388607617,0.021767416433579382,40.40131098098099,2,0,2432.5247320769035,583.0795308566392,1.6669164968704695,446.9750429910275,439.1373786928986,2.897131622432178,-0.09893762929784167,-0.1982459623841062,2.195107182903185,4.0,13.0,5.143519707650523,49.71294417936371,17.5483107533925,11.45697337260293,51.51220037734858,barren,0,0.7256698962258082,0.0
T00680,21.582962599318165,80.15777309501463,0.1393062637669852,0.09977005581017472,0.20418610722177807,0.2944956554362165,0.1960068931487545,0.1339966145562885,0.6933416621013679,1.4627749648586612,0.7538211533926942,0.020438173744794556,42.87052708447506,2,3,1196.4242847255189,1545.2453613316313,0.2434361336385702,3144.6842741963073,384.601556502727,0.25244071431397835,0.26872223005308093,-0.5468406704342808,3.422351193013924,1.0,6.0,6.455551412066272,22.333450677573804,9.953195908165263,14.406398042032384,39.76737555564865,forest,1,0.7792227255630358,0.0
T12094,21.56369801741346,79.96322419293082,0.13207864605241668,0.18841996066974356,0.2221754148500521,0.27689755282412964,0.16488714980927774,0.09242955977153142,0.8023740642849448,1.7839222670414956,1.0970614795228422,0.14800776482012976,32.24018070592529,2,2,3130.848991716264,6548.791271646974,0.0,1179.929704600671,249.396195598953,0.9430094511233783,-0.6947406056635987,0.9455839435162066,6.159199157288666,0.0,0.0,10.509836544789255,37.81878356541846,20.690657903042712,12.903039447565707,68.78077946576416,forest,0,0.6648176569883918,0.0
T10849,21.94768791065953,79.92590658928722,0.27901368995769266,0.34586913057293545,0.35683539355923466,0.3041229131938814,0.06519551001935192,0.02462600825309766,1.1733262377759368,2.647425004868627,5.0193549310295555,0.6910391657742105,4.2826222938553045,4,0,5090.135975213661,8122.635979745369,0.0,4403.290858143899,511.47969623762435,10.260935394679041,-0.5181010621513393,-0.7529474182772944,5.1145026633992074,0.0,0.0,44.064225828722954,255.69622939055404,114.34933318693754,82.52670481115682,405.864371747266,cropland,0,0.121777328109985,0.0
T11905,21.160251353226126,79.72785666140418,0.10943314845052768,0.11957986490791864,0.17601220512231436,0.3551256651399411,0.22073371172170878,0.15139860038720074,0.49563358101125937,1.4579640178785276,0.6116347390128887,-0.11272077342380375,41.25959961285133,4,1,1414.418399155798,773.8408800247147,0.7536945713525632,4277.464406356347,452.97685525758516,0.7823664199138698,-0.5295142271297155,0.3254593715808498,2.034826685543027,0.0,0.0,11.8975938486228,48.55196355080362,29.4749986820381,24.3499715703078,87.67215523470794,forest,0,0.29048939220165354,0.0
T00948,21.906139037812515,79.92297190808777,0.17674076279959033,0.20807449846441003,0.23071624130260235,0.343909649069576,0.1378640623148594,0.10761388246577722,0.6708629488203932,1.2810992332583315,1.4882570851104706,0.25191845054235834,28.538765742019628,0,2,5035.590206236663,4236.6761771440715,0.0,4792.44379126825,294.06990388246186,2.372801542152829,-0.2678403008719208,-0.8260803103224494,2.016353925267051,0.0,0.0,20.200008186397763,138.11701859884428,59.70050695521394,57.310176224955946,188.7882567440386,forest,0,0.07254840278603708,0.0
T07008,21.429642248301445,80.01988107311843,0.1772168738267737,0.21294283111143283,0.23165735292121667,0.3217632781881886,0.1579736027687529,0.1250792362760358,0.7199620610084908,1.2629882262802035,1.3120695419172024,0.1891116428929074,28.632119964611974,4,2,753.6091219023301,3338.6581927379616,1.3360067694817594,1473.6454318050532,437.3174900706311,6.904873531292781,-0.6539233217427349,0.03456870556324265,3.6033915452927143,3.0,15.0,4.914379257651529,34.234794093594,11.69172243318631,8.881817119473377,60.485580435133414,grassland,0,0.37700197621192033,0.0
T01064,21.735849929080054,80.7722259651292,0.18563276264615683,0.24198952176711833,0.2702420182315249,0.2850736240149678,0.11740132501386108,0.12342463384562141,0.947972718154156,0.951198487335241,1.9814208586442164,0.3942817434657006,27.977906287640824,5,1,7796.168660857626,2419.163874724691,1.4628395196467854,1766.7830731585182,408.2056891344291,5.397406231817657,0.5280609721232652,0.6771005172444771,4.712941012876302,0.0,0.0,13.659336622523663,90.87069571581263,38.248711467690256,16.263950808506372,134.74095879070802,grassland,0,0.14582102179391646,0.0
T01854,21.80000373699636,80.11475144908792,0.13303228312662913,0.1944566690998237,0.19355055735697083,0.1977793107622174,0.14730645631147077,0.13138623870606092,0.9786188282841645,1.1211711193059326,1.1790375036961867,0.13567008801667968,36.58529787996688,0,0,2497.1978029052934,3215.4645478699376,0.0,2226.8344779552276,256.16512250240606,3.525476716989733,0.6055714255985978,0.5197194639253047,2.3920832817414337,0.0,0.0,11.406682547718196,49.81797611762011,27.128434924122853,19.059378492022997,100.29787624982644,forest,0,0.23227786021997435,0.0
T01680,22.128646242531843,80.1567474339479,0.21130359860987752,0.23861890112143594,0.26587424756218064,0.2178023979648102,0.12007592173567436,0.07743009541959561,1.220713132851445,1.5507655141709429,1.9870671181665447,0.37776463757420253,20.746729299054888,0,2,8641.567646713267,3562.2013063052827,0.0,5724.875014688938,479.6209669489815,2.6127800469827367,0.7439928745732642,0.598207011886686,4.4516115495527435,0.0,0.0,22.22608802089802,173.1846000213931,58.27873072797864,53.86282541468737,230.790383673922,cropland,0,0.10231928770556376,0.0
T11487,22.036715138176255,80.14142939907596,0.24276699340076666,0.2528951550846547,0.33907913550492913,0.2719240917564012,0.09020443325376082,0.08328079798876098,1.2469624641007817,1.0831360341423986,3.0846277131490036,0.5797443004185107,21.426966693239574,2,0,3546.5341756667776,4402.92865952435,0.0,2792.1958471230405,373.15567251465114,5.332615325362939,-0.13346451732789144,-0.8083241725705093,1.6486906066264926,0.0,0.0,20.211788546598118,285.50599277800137,98.02690944942981,55.257586403260376,223.80699302195606,cropland,0,0.5303915401108811,0.0
T05183,21.945747973623547,80.50132535217361,0.13633313389119053,0.15464552566591716,0.11473519402460466,0.2415732891469956,0.16422395818732957,0.16506586719359004,0.474949835843768,0.9948995572459989,0.8234970870671546,-0.17740505651209718,36.73002993397443,1,3,2343.9056063015587,2516.43368878189,3.190917472528632,2091.2241968706535,450.4964616780503,3.5177910057687853,0.9794782557620707,0.8165480981019679,0.8416095633978844,0.0,2.0,2.5346348482108447,25.64405013978879,5.434160544585953,4.296993954399754,14.161975657428496,grassland,0,0.24087164818058868,0.0
T04314,22.071304450205133,80.11343705610794,0.22016646272475007,0.2678957553274095,0.2892540169462534,0.2776077782598934,0.08098717214117862,0.056926470858778055,1.0419521339040325,1.4226627949954922,3.1993389177048854,0.5625166808652746,17.533154746708938,4,3,7775.547891252703,3195.9754908221357,0.0,2710.3023194935427,396.1300752524538,7.393805135805941,0.7578035972670614,0.243785294426057,9.318022798956493,0.0,0.0,27.676620705947297,240.98305463610262,79.34409791490762,70.90850168196908,271.25461257275185,forest,1,0.10513742656769584,0.0
T04913,21.93699397403632,80.76173974877985,0.21473488082400022,0.2594965851989116,0.2218546730901581,0.22658967586761455,0.153506297002575,0.035002216423049196,0.9791031839410773,4.385616474889575,1.511525700042115,0.1820870616108478,25.267191549283503,3,0,4128.169298554058,2088.7660946990895,2.9913894738285114,4268.119928022026,451.8781914183179,3.57022103374434,0.3748321238209944,0.7403447893986232,2.0022329590218555,4.0,10.0,6.860973939968407,64.90533709458708,26.205867611220377,27.563549970055902,78.8174100317177,cropland,0,0.06784265986049064,0.0
T03215,22.15941985809902,80.79024667795304,0.01,0.016692598199925357,0.056126885591088374,0.3045599878955596,0.36145032711701336,0.26407448427529734,0.1842884417579355,1.3687438531175993,0.07637700819694498,-0.7311784078106646,65.67731860363946,2,0,432.4278885091569,1383.6159414171375,1.3774739153864366,1052.2757519883207,390.44449426818545,0.663877805105832,-0.460914565151918,0.79822541185956,6.6838098969616135,0.0,0.0,18.458769560594785,88.53068763628625,51.72594492287584,49.55327198030213,158.48180254332425,forest,0,0.9193542444736919,0.0
T01285,21.9802936675635,80.10247288781771,0.28542709955354345,0.29420518496614523,0.33294789386413676,0.30348594269188234,0.01,0.01,1.0970784706234846,1.0,30.41933927946085,0.9416821028563503,11.532820126422138,5,0,4900.013300377674,4011.1236381102362,0.0,6538.254382497759,587.729274672562,2.195236151770613,-0.8361787871003707,-0.28318562447614193,3.470857557553322,0.0,0.0,11.643120235319609,86.81876923001855,53.858085514927275,40.40629008854368,214.26605530410123,cropland,0,0.03992676042575976,0.0
T03667,21.36291507034153,79.80161974771995,0.06965675963739666,0.13010244066984056,0.07579901349307641,0.24755440067014323,0.23626743819553062,0.1838239388856971,0.30619133930919573,1.2852920007466668,0.38876596214423015,-0.5142123539206205,44.584789303077784,2,2,1567.7936996939138,3137.7026161069934,1.1705563050424306,1383.468987283074,414.73190587855294,8.93869004735318,0.21542911158481148,0.5553074504302731,2.099302562579232,0.0,1.0,14.107177282521295,76.17987590654823,33.16849246231824,32.47306099306505,78.93152474282063,cropland,0,0.7905348052098464,0.0
T02018,21.126333777880923,80.20868257554307,0.14969878328559885,0.17695048148148654,0.21382592895151264,0.32115479687675963,0.16832564056357938,0.12399813354920403,0.665803316752471,1.3574852761536578,1.0702968205141068,0.11906346072493722,33.38023620193616,1,1,3468.5362203823415,2032.765726871525,0.0,3346.4144193488646,462.98576547115186,6.204162182374273,-0.8638170456785637,0.47748665172245963,1.3923189602964818,0.0,0.0,12.034107661129953,55.771985794614174,32.50154044402927,26.847177144177785,77.58158431694261,cropland,0,0.18201131013795294,0.0
T02721,21.087297533102124,80.18387391880657,0.1124579304236682,0.18562876505391948,0.19149009299525702,0.22790833428744534,0.13990084292735866,0.18153258144453796,0.8402066277828328,0.770665198578148,1.1664852005860795,0.1556748977586555,34.32870726084507,0,2,2722.7329272893785,2454.044382191176,2.5395995526874033,12385.55284851291,400.0840256118856,3.7421729212874033,0.24047162667391597,-0.9289471269303411,2.1225396515819615,0.0,0.0,11.47168922159589,87.23837935132697,39.548208702625715,26.010145137472502,136.38071415945058,forest,0,0.17341985595757647,0.0
T01999,22.266245690069038,80.10886629748909,0.22981904801256836,0.2408100784155667,0.32233210261776646,0.21605976918870817,0.03420237281775326,0.03958415131854043,1.491865439957215,0.8640420895353023,7.728130767136941,0.8081398845036017,19.75333841170982,3,0,6930.444976442679,3954.7524156941527,0.0,6009.735770289712,347.32397403261126,2.5439741879912985,-0.15844563980090554,-0.8386091949433023,13.468113345759308,0.0,0.0,34.44163394903255,238.46415627584872,79.24438013372578,44.34971341335367,275.0461536694186,forest,0,0.10245972146033888,0.0
T08940,21.784910258968775,80.06648687566488,0.24312820426043974,0.30971473088908136,0.2862613094910229,0.27624234247557305,0.07759031797373361,0.015760863451256407,1.036268759255601,4.922973808744492,3.6048494475157034,0.5735057253179433,14.1375474481939,5,1,5076.910671968511,2075.244171117384,0.0,9768.22638469304,381.47107813413373,0.9508153560860542,0.6114791448577379,0.19650661671966918,4.6739842491292505,0.0,0.0,8.649769690294116,74.43023636492512,35.72066013925767,28.06071960075553,108.44761624160085,grassland,0,0.006077645598409898,0.0
T05970,21.306735823820613,80.00247510474357,0.01,0.01,0.01004764309401572,0.37844385636022726,0.3099442970835244,0.2509938546533483,0.026549890889103842,1.2348680708202737,0.0323151002473179,-0.9372006489385887,64.24009547968103,2,1,2508.686684276542,2021.798625613342,0.6439887794191455,4309.487729763098,419.15834091758586,2.636397260723526,-0.12990995303617958,-0.07412988792759911,2.691646411708244,7.0,19.0,1.8351260493094088,7.87614733201786,2.6284327314658076,2.4414922882547114,15.971058416821645,cropland,0,0.7008046272815975,0.0
T02350,21.342332293636776,79.99553174298363,0.01852037053073559,0.06015195512526157,0.057245575588114786,0.2553704393294379,0.3405972903411008,0.2838757247019737,0.22416680543931608,1.1998112578970115,0.13301916476199124,-0.7122201728845381,57.42572097038405,2,1,4874.318661111935,299.1387179276835,1.8631189342237824,2072.8682448918466,377.3705539378341,1.1427567069558693,-0.48417415837411526,0.05605376310824228,5.282682834079044,6.0,20.0,19.896418720664535,57.28692894637208,32.186673150270636,24.880605985934444,105.68543852873609,grassland,0,0.6487136126075164,0.0
T10279,21.592862242320784,80.31067521089548,0.0640262332075154,0.12069126175716306,0.18295978319518383,0.21761736211987764,0.2485561202429683,0.14305932475881294,0.8407407451910837,1.73743389787429,0.4930841879900212,-0.15201371844035916,38.77349630442349,1,3,3781.7581626647734,2003.294473527751,0.6203497832052633,1836.495202976662,367.6461951061599,4.963403212668181,-0.24706592495205637,-0.6699968351956163,3.2130659431483712,8.0,20.0,15.64663275231447,132.95657668393176,48.262067177814544,37.37108060655122,144.52347002529055,forest,0,0.27211300789905407,0.0
T10489,22.291540116425075,80.0539137727688,0.24543475551546912,0.2735002929228623,0.31162063083283587,0.2953147427689239,0.040284168118356334,0.019855619039543276,1.0552152862773632,2.0288548061951013,6.872473878000616,0.7710507601009239,9.906716493939069,2,1,5966.062796661507,4322.572920282129,0.7842808727071993,3713.5988691734997,462.6546906754785,2.6840049319287527,-0.6115349920791278,0.6657061403391438,7.160306770259533,0.0,0.0,15.3370169976352,178.96691353406894,70.72416126018702,56.490008375486276,262.4148764345886,cropland,0,0.5073188571023753,0.0
T02856,21.805857380403275,80.47107736726788,0.22429584501468797,0.23350616834606103,0.2662320426138603,0.3521433605087587,0.13912138879787062,0.05891049197598876,0.7560331173906611,2.361572346986593,1.7347777175766934,0.3135798144678321,24.51004890536383,3,0,435.38812164700624,1929.416922835834,2.4772552658421247,1337.8269716748332,414.21554219856057,9.006432991910307,0.15033078266190802,-0.6779968915304573,1.0790157768097755,4.0,11.0,5.790668500142879,20.84266306432548,4.837110321802503,4.864664288895178,33.449121981220664,forest,1,0.36788415018508275,0.0
T08999,21.992958087612074,80.32323603136001,0.25321847241431583,0.2832355639834123,0.28221243782548083,0.20157395849149984,0.01,0.014448477199631465,1.4000441323742792,0.6921144603567682,27.288882474106966,0.9315566436910372,15.57178630372283,4,1,2298.9744576913436,2055.7421754700126,0.8422199638317583,3427.9886595686157,378.8563344294438,10.932579793015604,0.4563140490430111,-0.37539633720874277,5.641750055612169,0.0,0.0,9.576036384496678,78.4467123052098,22.116010933951618,12.400746988907219,95.04174294060044,forest,1,0.14349068730023654,0.0
T08211,22.15540743935805,79.79555126919007,0.32707417644709025,0.3359711655007989,0.3504413932259594,0.2969610860364913,0.013480851820001888,0.01,1.1800919706459327,1.3480851820001887,25.059908397136354,0.9259135598138591,0.0,1,3,7875.270145510101,4908.3461228171245,0.0,7870.744042351493,484.6952016990329,6.654958065230785,-0.42794788740604517,-0.017817690987860013,0.8706283741381816,0.0,0.0,13.864586447772728,155.5561662470266,76.499011787915,41.168334028349854,233.9956193189807,forest,1,0.07384198930397581,0.0
T07371,22.150833970459452,80.63803536174069,0.10586269466365715,0.11795822642203382,0.13796574090714617,0.329662999856003,0.2545305111662757,0.2169328239994524,0.4185053857042182,1.173314883721415,0.47379606258218543,-0.2969831422423989,44.71982003479298,0,2,894.44708742265,4016.9144467672386,1.5754566298333015,699.3321266909929,517.3573005911509,5.774103159403444,0.39839190288736415,-0.9676761717372249,7.867857556555848,0.0,0.0,6.445777535647321,27.400906263986244,15.043340538779198,15.194556187581806,41.96110376220044,grassland,0,0.41537596234581947,0.0
T08764,21.578847904365126,80.26396290775106,0.05493854984461429,0.0682243112118843,0.06152028397943259,0.2496441490451389,0.30508363364703533,0.22822300344644356,0.24643190803686302,1.336778628972116,0.2017841718003565,-0.6643773783011478,51.76443583310371,2,1,441.19937128782783,1342.108145408349,1.9286800212888744,1086.7676303664077,472.87685314548304,2.3733896732750357,-0.5898308128853369,0.9251419527135107,0.2055931273848527,5.0,18.0,5.259698798755267,9.056326409461539,3.7747397348108827,4.67139441618089,34.73621000917623,grassland,0,0.8171170070679993,0.0
T09030,21.094244738364665,80.0326867812271,0.22138796860903048,0.2632996614268315,0.2560430551633292,0.2129142967732476,0.01,0.023288388819943023,1.20256393790227,0.4293985332053755,24.69102283997304,0.9248241981444635,16.702133875704792,2,0,3357.170529448973,1813.3678987762041,0.8018731173861142,1736.4016877296062,442.09844365364023,3.456353840561567,0.4858125239329609,-0.003801322386865147,8.72256129323998,0.0,0.0,6.025158048027255,88.28738382728962,30.797491246607372,21.565808322856054,90.54305205628822,forest,0,0.5746027705334829,0.0
T06678,21.895481290721825,80.83133671938599,0.20890031855105878,0.23058432981407131,0.21691471982192234,0.39664556441304916,0.20576752571744278,0.05500222699427164,0.5468729245539651,3.7410762611279904,1.0633348903467745,0.02637251557669556,23.14002039970452,1,3,2487.2810590725994,4733.177721773899,0.5256386349389968,1560.8214466075642,375.36344428999274,4.793418569995552,-0.06930036425003583,0.4649134561706709,3.5194401555201784,0.0,4.0,8.025100703022964,42.049840438210744,25.621705382494543,23.629104359261845,89.39648741987895,forest,0,0.2372574466457643,0.0
T07463,21.30865991188256,80.77294232065198,0.3186220251688127,0.3280917539349228,0.34723848008114055,0.256913073335222,0.01,0.01,1.3515796435476108,1.0,33.131741972829204,0.944014989663327,0.0,2,2,6426.0878812463925,8505.670326257337,0.0,4815.509648151055,404.6773718205017,9.949799087749376,-0.5664153246123929,0.17034972838648454,3.6660532683782354,0.0,0.0,23.054220722659537,187.14259675872466,66.20290613052995,28.121223945273513,176.8227872007849,grassland,0,0.49638599013216383,0.0
T11001,21.87540978995621,79.91792243193548,0.2497050582387069,0.27095709911085564,0.2715026836472819,0.35121086254104006,0.07438064604335204,0.01,0.77304751249132,7.438064604335204,3.550049119565946,0.5699090435501485,13.78016724250606,5,0,4436.102825239301,5348.423799585887,0.03613390699388441,2775.9762222202276,364.9726143129915,1.3561101376162616,0.2687180080317173,0.6686664692233357,3.924864667862843,0.0,0.0,17.751561967205447,178.3287173499596,74.52443865996722,35.6912004559167,263.9689362896386,grassland,0,0.16702938099695605,0.0
T07618,21.25691075492916,80.79473200148892,0.3478943957784372,0.3368145178192775,0.3658633476708397,0.28698331154553414,0.01,0.01,1.274859313945822,1.0,35.01907537561848,0.9467891718521197,0.0,2,2,5805.283921148214,4304.16925215656,0.0,3577.704198681969,339.3239580325248,7.788851629322932,-0.14942531936460468,0.5319335884506733,6.8281168673678865,0.0,0.0,15.76822248117063,165.3270212253266,69.4299401401339,60.72211933323598,263.2146865304446,forest,0,0.5180755310175709,0.0
T04826,21.88361256294095,80.12464300546455,0.2414724218814603,0.2362992850673804,0.29358263655020866,0.36083334193396915,0.105835204188818,0.029412297361169404,0.8136239156190088,3.598331775624687,2.4294195534499554,0.47005269472692857,17.13454189455393,2,2,3845.4523630071285,4442.282564534695,0.3398575668922065,3257.1098792954454,477.943778915073,7.281835324903334,-0.31245244348820833,0.7801934734621268,7.220908941567258,0.0,0.0,12.606228168588027,92.6038378178865,35.10674476494242,29.99634152013632,110.67263221169713,cropland,0,0.6450765185488335,0.0
T04523,21.1030572530041,80.79802707901715,0.34288357924648727,0.33684172486071007,0.35014986169599416,0.28438003711448023,0.01,0.01,1.2312744074755064,1.0,34.32917219343972,0.9444675616261039,0.0,5,2,9200.057900888716,6595.239813760328,0.0,7430.792821926396,457.8917602485635,3.230385980049249,-0.3544275343697292,0.18426146921666886,3.7108801915894682,0.0,0.0,30.82331549522771,326.5703748989769,128.18154158417065,99.62317954953913,475.62848008091026,cropland,0,0.11100470218812936,0.0
T11957,21.912744120571055,80.42266095956444,0.10281618402108804,0.1507728778181939,0.17101787907881505,0.2835130174183834,0.1876234500196889,0.12113284687095167,0.6032099712248556,1.5489064681157265,0.7543601130767316,-0.04630133114500302,39.60609213487399,3,1,997.8156839718862,2354.7597692870986,2.9601319062352824,1804.9830163381491,380.36402109065364,5.242078911595681,0.7183524177312406,0.9429557421222683,1.4591181788243912,0.0,0.0,5.116427156379421,28.799804559645086,10.107334696977068,8.007764879932369,39.02643017889666,grassland,0,0.32560689420447425,0.0
